Method,N,Replication,Seed / scramble,Ticker,Metric,Estimate,Analytic,Runtime seconds,Error,Relative error
MC,4096,15,21460743,SPX Index,vega,2847.30804754133,2829.6360448038345,0.012007299985270947,17.672002737495404,0.006245327122527703
MC,4096,15,21460743,SPX Index,gamma,0.00028940176166253323,0.0002810396349131103,0.012007299985270947,8.362126749422954e-06,0.02975426135893001
MC,4096,15,21460743,NDX Index,price,3356.4970298121802,3367.4914742178444,0.012007299985270947,-10.994444405664126,-0.003264876686352344
MC,4096,15,21460743,NDX Index,delta,0.6162895439117998,0.6016489211760171,0.012007299985270947,0.014640622735782705,0.024334162699345182
MC,4096,15,21460743,NDX Index,vega,10527.223742066244,10732.284898910899,0.012007299985270947,-205.06115684465476,-0.01910694309517111
MC,4096,15,21460743,NDX Index,gamma,5.385029813318769e-05,5.2107169399970926e-05,0.012007299985270947,1.743128733216761e-06,0.03345276193831657
MC,4096,15,21460743,RTY Index,price,294.2803852696281,292.88192219894063,0.012007299985270947,1.3984630706874555,0.004774835743318929
MC,4096,15,21460743,RTY Index,delta,0.597121678427678,0.5854387475048874,0.012007299985270947,0.011682930922790602,0.019955855283892137
MC,4096,15,21460743,RTY Index,vega,1124.3660577902017,1128.2462808147527,0.012007299985270947,-3.8802230245510145,-0.003439163142420418
MC,4096,15,21460743,RTY Index,gamma,0.0006121199363178097,0.0005906533709811822,0.012007299985270947,2.1466565336627488e-05,0.036343761656633965
MC,16384,0,21660728,SPX Index,price,642.7142338646422,644.2866661564472,0.04836880002403632,-1.5724322918049438,-0.002440578665371793
MC,16384,0,21660728,SPX Index,delta,0.5930382410695111,0.5951256241492728,0.04836880002403632,-0.002087383079761751,-0.0035074663147728648
MC,16384,0,21660728,SPX Index,vega,2820.9725886428228,2829.6360448038345,0.04836880002403632,-8.663456161011709,-0.003061685681068678
MC,16384,0,21660728,SPX Index,gamma,0.0002976167391746599,0.0002810396349131103,0.04836880002403632,1.657710426154963e-05,0.05898493380364238
MC,16384,0,21660728,NDX Index,price,3331.7641749550257,3367.4914742178444,0.04836880002403632,-35.72729926281863,-0.010609469849100921
MC,16384,0,21660728,NDX Index,delta,0.5990242435477063,0.6016489211760171,0.04836880002403632,-0.0026246776283107565,-0.004362473754927396
MC,16384,0,21660728,NDX Index,vega,10566.940587897356,10732.284898910899,0.04836880002403632,-165.34431101354312,-0.015406254359714405
MC,16384,0,21660728,NDX Index,gamma,5.526831918192288e-05,5.2107169399970926e-05,0.04836880002403632,3.1611497819519568e-06,0.06066631172549781
MC,16384,0,21660728,RTY Index,price,291.5098801629232,292.88192219894063,0.04836880002403632,-1.372042036017433,-0.0046846252090816
MC,16384,0,21660728,RTY Index,delta,0.5842730620387755,0.5854387475048874,0.04836880002403632,-0.0011656854661119542,-0.0019911313883477157
MC,16384,0,21660728,RTY Index,vega,1120.9126473436017,1128.2462808147527,0.04836880002403632,-7.333633471150961,-0.0065000289350433706
MC,16384,0,21660728,RTY Index,gamma,0.000570373412175725,0.0005906533709811822,0.04836880002403632,-2.027995880545723e-05,-0.034334788899568196
MC,16384,1,21660729,SPX Index,price,647.9595327806055,644.2866661564472,0.04226069996366277,3.6728666241583596,0.005700671482259895
MC,16384,1,21660729,SPX Index,delta,0.5979251125789338,0.5951256241492728,0.04226069996366277,0.0027994884296609346,0.004704029394907639
MC,16384,1,21660729,SPX Index,vega,2848.4352238197416,2829.6360448038345,0.04226069996366277,18.799179015907157,0.00664367385707741
MC,16384,1,21660729,SPX Index,gamma,0.0002845803468038965,0.0002810396349131103,0.04226069996366277,3.5407118907862392e-06,0.012598621158474427
MC,16384,1,21660729,NDX Index,price,3413.642250019082,3367.4914742178444,0.04226069996366277,46.150775801237614,0.01370479365859624
MC,16384,1,21660729,NDX Index,delta,0.6039555507748532,0.6016489211760171,0.04226069996366277,0.0023066295988360963,0.0038338464803151766
MC,16384,1,21660729,NDX Index,vega,10952.472324040844,10732.284898910899,0.04226069996366277,220.18742512994504,0.020516360421282652
MC,16384,1,21660729,NDX Index,gamma,5.4437286336905474e-05,5.2107169399970926e-05,0.04226069996366277,2.330116936934548e-06,0.04471777998625748
MC,16384,1,21660729,RTY Index,price,294.52391318733515,292.88192219894063,0.04226069996366277,1.6419909883945252,0.005606324132491863
MC,16384,1,21660729,RTY Index,delta,0.5899264723805681,0.5854387475048874,0.04226069996366277,0.00448772487568061,0.007665575424939131
MC,16384,1,21660729,RTY Index,vega,1133.7365795332437,1128.2462808147527,0.04226069996366277,5.490298718490976,0.004866223635611019
MC,16384,1,21660729,RTY Index,gamma,0.0005521460490147183,0.0005906533709811822,0.04226069996366277,-3.850732196646392e-05,-0.06519445051586904
MC,16384,2,21660730,SPX Index,price,646.8987099876363,644.2866661564472,0.04974520002724603,2.612043831189112,0.00405416403659493
MC,16384,2,21660730,SPX Index,delta,0.5990305093041174,0.5951256241492728,0.04974520002724603,0.0039048851548445507,0.0065614468548998404
MC,16384,2,21660730,SPX Index,vega,2840.1559900038915,2829.6360448038345,0.04974520002724603,10.519945200057009,0.00371777325192587
MC,16384,2,21660730,SPX Index,gamma,0.00027935258420970987,0.0002810396349131103,0.04974520002724603,-1.6870507034004076e-06,-0.0060028924529524005
MC,16384,2,21660730,NDX Index,price,3394.0219445952916,3367.4914742178444,0.04974520002724603,26.530470377447273,0.007878407586350137
MC,16384,2,21660730,NDX Index,delta,0.6046235964668314,0.6016489211760171,0.04974520002724603,0.0029746752908142993,0.004944204478917423
MC,16384,2,21660730,NDX Index,vega,10845.240654390784,10732.284898910899,0.04974520002724603,112.95575547988483,0.010524856220630843
MC,16384,2,21660730,NDX Index,gamma,5.4260676454286045e-05,5.2107169399970926e-05,0.04974520002724603,2.1535070543151185e-06,0.04132842138833049
MC,16384,2,21660730,RTY Index,price,293.4813208484213,292.88192219894063,0.04974520002724603,0.5993986494806904,0.002046553931975179
MC,16384,2,21660730,RTY Index,delta,0.5843067452408242,0.5854387475048874,0.04974520002724603,-0.001132002264063292,-0.0019335964161713464
MC,16384,2,21660730,RTY Index,vega,1132.486132841757,1128.2462808147527,0.04974520002724603,4.23985202700419,0.0037579135859791353
MC,16384,2,21660730,RTY Index,gamma,0.0005639858700724665,0.0005906533709811822,0.04974520002724603,-2.666750090871573e-05,-0.04514915552655897
MC,16384,3,21660731,SPX Index,price,651.0466869752029,644.2866661564472,0.04479040001751855,6.76002081875572,0.01049225627946526
MC,16384,3,21660731,SPX Index,delta,0.5940923382799939,0.5951256241492728,0.04479040001751855,-0.001033285869278977,-0.00173624832699155
MC,16384,3,21660731,SPX Index,vega,2877.96932431626,2829.6360448038345,0.04479040001751855,48.333279512425634,0.017081094086704836
MC,16384,3,21660731,SPX Index,gamma,0.00031239902609378836,0.0002810396349131103,0.04479040001751855,3.135939118067808e-05,0.11158351806987489
MC,16384,3,21660731,NDX Index,price,3409.545928230908,3367.4914742178444,0.04479040001751855,42.054454013063605,0.012488362430919428
MC,16384,3,21660731,NDX Index,delta,0.6051329772359245,0.6016489211760171,0.04479040001751855,0.0034840560599074255,0.005790845686380177
MC,16384,3,21660731,NDX Index,vega,10898.95525850301,10732.284898910899,0.04479040001751855,166.6703595921117,0.015529811327411299
MC,16384,3,21660731,NDX Index,gamma,5.392556155942359e-05,5.2107169399970926e-05,0.04479040001751855,1.8183921594526657e-06,0.0348971586902911
MC,16384,3,21660731,RTY Index,price,295.71025476874206,292.88192219894063,0.04479040001751855,2.8283325698014323,0.009656903876369268
MC,16384,3,21660731,RTY Index,delta,0.5864271900274612,0.5854387475048874,0.04479040001751855,0.0009884425225737958,0.0016883790606386946
MC,16384,3,21660731,RTY Index,vega,1144.269019862035,1128.2462808147527,0.04479040001751855,16.022739047282357,0.01420145523166421
MC,16384,3,21660731,RTY Index,gamma,0.0005926297353325129,0.0005906533709811822,0.04479040001751855,1.9763643513306776e-06,0.0033460646267836898
MC,16384,4,21660732,SPX Index,price,637.001859718383,644.2866661564472,0.04170449997764081,-7.284806438064152,-0.011306778210268344
MC,16384,4,21660732,SPX Index,delta,0.5891280649885374,0.5951256241492728,0.04170449997764081,-0.005997559160735411,-0.01007780360543015
MC,16384,4,21660732,SPX Index,vega,2795.789614952734,2829.6360448038345,0.04170449997764081,-33.84642985110031,-0.01196140751502433
MC,16384,4,21660732,SPX Index,gamma,0.0002982056160880434,0.0002810396349131103,0.04170449997764081,1.7165981174933106e-05,0.06108028563387636
MC,16384,4,21660732,NDX Index,price,3354.3459772716665,3367.4914742178444,0.04170449997764081,-13.1454969461779,-0.0039036466897755576
MC,16384,4,21660732,NDX Index,delta,0.601030264711892,0.6016489211760171,0.04170449997764081,-0.0006186564641250669,-0.001028268218142577
MC,16384,4,21660732,NDX Index,vega,10682.53970244281,10732.284898910899,0.04170449997764081,-49.74519646808949,-0.004635098391129887
MC,16384,4,21660732,NDX Index,gamma,4.9947398123772896e-05,5.2107169399970926e-05,0.04170449997764081,-2.15977127619803e-06,-0.041448639430397366
MC,16384,4,21660732,RTY Index,price,289.55181001451604,292.88192219894063,0.04170449997764081,-3.3301121844245927,-0.011370152720326
MC,16384,4,21660732,RTY Index,delta,0.5799856556925824,0.5854387475048874,0.04170449997764081,-0.005453091812305022,-0.00931453860125563
MC,16384,4,21660732,RTY Index,vega,1112.92250446981,1128.2462808147527,0.04170449997764081,-15.323776344942644,-0.013581942706584168
MC,16384,4,21660732,RTY Index,gamma,0.0005429193579450252,0.0005906533709811822,0.04170449997764081,-4.773401303615702e-05,-0.08081561095107641
MC,16384,5,21660733,SPX Index,price,642.0450892159733,644.2866661564472,0.03786670003319159,-2.2415769404738057,-0.003479160842868508
MC,16384,5,21660733,SPX Index,delta,0.5941589190773487,0.5951256241492728,0.03786670003319159,-0.0009667050719240899,-0.0016243714481391839
MC,16384,5,21660733,SPX Index,vega,2815.356557858793,2829.6360448038345,0.03786670003319159,-14.279486945041299,-0.005046404102486342
MC,16384,5,21660733,SPX Index,gamma,0.0002927340095484854,0.0002810396349131103,0.03786670003319159,1.1694374635375104e-05,0.04161112235642735
MC,16384,5,21660733,NDX Index,price,3372.3518221144564,3367.4914742178444,0.03786670003319159,4.860347896611984,0.001443314091163625
MC,16384,5,21660733,NDX Index,delta,0.604771944631698,0.6016489211760171,0.03786670003319159,0.00312302345568094,0.005190773798075631
MC,16384,5,21660733,NDX Index,vega,10713.977373315676,10732.284898910899,0.03786670003319159,-18.307525595222614,-0.001705836713026547
MC,16384,5,21660733,NDX Index,gamma,5.5641133814708444e-05,5.2107169399970926e-05,0.03786670003319159,3.5339644147375178e-06,0.06782107827832785
MC,16384,5,21660733,RTY Index,price,291.48863361223994,292.88192219894063,0.03786670003319159,-1.3932885867006917,-0.004757168268495239
MC,16384,5,21660733,RTY Index,delta,0.5853066463162223,0.5854387475048874,0.03786670003319159,-0.00013210118866513465,-0.00022564476510675751
MC,16384,5,21660733,RTY Index,vega,1119.9195741072888,1128.2462808147527,0.03786670003319159,-8.326706707463927,-0.0073802208339218914
MC,16384,5,21660733,RTY Index,gamma,0.0006174504969532585,0.0005906533709811822,0.03786670003319159,2.6797125972076257e-05,0.045368615991408595
MC,16384,6,21660734,SPX Index,price,637.7814225689623,644.2866661564472,0.03908640000736341,-6.50524358748487,-0.010096815484778714
MC,16384,6,21660734,SPX Index,delta,0.5985270044366122,0.5951256241492728,0.03908640000736341,0.003401380287339384,0.005715398815504927
MC,16384,6,21660734,SPX Index,vega,2777.4707783952144,2829.6360448038345,0.03908640000736341,-52.16526640862003,-0.018435327223235314
MC,16384,6,21660734,SPX Index,gamma,0.00028429053131553977,0.0002810396349131103,0.03908640000736341,3.2508964024294956e-06,0.011567394767768552
MC,16384,6,21660734,NDX Index,price,3341.1436651324566,3367.4914742178444,0.03908640000736341,-26.34780908538778,-0.00782416504603252
MC,16384,6,21660734,NDX Index,delta,0.6044863786184567,0.6016489211760171,0.03908640000736341,0.0028374574424395727,0.004716134846370733
MC,16384,6,21660734,NDX Index,vega,10573.389057052113,10732.284898910899,0.03908640000736341,-158.8958418587863,-0.01480540661708588
MC,16384,6,21660734,NDX Index,gamma,4.913887506548283e-05,5.2107169399970926e-05,0.03908640000736341,-2.9682943344880934e-06,-0.05696518096586052
MC,16384,6,21660734,RTY Index,price,290.40393649242964,292.88192219894063,0.03908640000736341,-2.4779857065109923,-0.008460698727686632
MC,16384,6,21660734,RTY Index,delta,0.584538888645357,0.5854387475048874,0.03908640000736341,-0.000899858859530478,-0.0015370674786485082
MC,16384,6,21660734,RTY Index,vega,1117.3696351419574,1128.2462808147527,0.03908640000736341,-10.876645672795348,-0.009640311568269366
MC,16384,6,21660734,RTY Index,gamma,0.0005778940521532831,0.0005906533709811822,0.03908640000736341,-1.2759318827899077e-05,-0.021602041831579728
MC,16384,7,21660735,SPX Index,price,644.4581979778321,644.2866661564472,0.03820309997536242,0.17153182138497414,0.0002662352496106483
MC,16384,7,21660735,SPX Index,delta,0.593887406483898,0.5951256241492728,0.03820309997536242,-0.0012382176653747967,-0.002080598809948435
MC,16384,7,21660735,SPX Index,vega,2831.8309642925465,2829.6360448038345,0.03820309997536242,2.194919488712003,0.0007756896837466483
MC,16384,7,21660735,SPX Index,gamma,0.00025344741829860665,0.0002810396349131103,0.03820309997536242,-2.7592216614503627e-05,-0.09817909357530435
MC,16384,7,21660735,NDX Index,price,3342.3641768972034,3367.4914742178444,0.03820309997536242,-25.12729732064099,-0.007461725593968199
MC,16384,7,21660735,NDX Index,delta,0.5998237323673582,0.6016489211760171,0.03820309997536242,-0.0018251888086588952,-0.0030336442806068323
MC,16384,7,21660735,NDX Index,vega,10630.570000845357,10732.284898910899,0.03820309997536242,-101.714898065542,-0.009477469059348575
MC,16384,7,21660735,NDX Index,gamma,5.0265119952715066e-05,5.2107169399970926e-05,0.03820309997536242,-1.8420494472558605e-06,-0.035351170836328105
MC,16384,7,21660735,RTY Index,price,290.60856495360633,292.88192219894063,0.03820309997536242,-2.273357245334296,-0.007762026513162917
MC,16384,7,21660735,RTY Index,delta,0.5834929390145503,0.5854387475048874,0.03820309997536242,-0.0019458084903370976,-0.0033236756170138076
MC,16384,7,21660735,RTY Index,vega,1115.2252721609009,1128.2462808147527,0.03820309997536242,-13.021008653851823,-0.011540927610635526
MC,16384,7,21660735,RTY Index,gamma,0.000559038325441583,0.0005906533709811822,0.03820309997536242,-3.161504553959925e-05,-0.05352554830438186
MC,16384,8,21660736,SPX Index,price,650.179247696027,644.2866661564472,0.03971930005354807,5.892581539579851,0.009145900185599994
MC,16384,8,21660736,SPX Index,delta,0.5989105347474944,0.5951256241492728,0.03971930005354807,0.0037849105982216136,0.006359851508044394
MC,16384,8,21660736,SPX Index,vega,2859.396292288274,2829.6360448038345,0.03971930005354807,29.760247484439333,0.010517341104376013
MC,16384,8,21660736,SPX Index,gamma,0.0002749699159894895,0.0002810396349131103,0.03971930005354807,-6.0697189236207615e-06,-0.02159737691623942
MC,16384,8,21660736,NDX Index,price,3424.13048713506,3367.4914742178444,0.03971930005354807,56.639012917215496,0.016819348571734942
MC,16384,8,21660736,NDX Index,delta,0.6086957631960862,0.6016489211760171,0.03971930005354807,0.007046842020069111,0.011712548252051968
MC,16384,8,21660736,NDX Index,vega,10954.183681609633,10732.284898910899,0.03971930005354807,221.89878269873407,0.020675819249007462
MC,16384,8,21660736,NDX Index,gamma,4.9280682012166864e-05,5.2107169399970926e-05,0.03971930005354807,-2.826487387804062e-06,-0.05424373306690575
MC,16384,8,21660736,RTY Index,price,292.94194789527666,292.88192219894063,0.03971930005354807,0.06002569633602661,0.0002049484511893296
MC,16384,8,21660736,RTY Index,delta,0.5879350429218387,0.5854387475048874,0.03971930005354807,0.0024962954169512885,0.004263973690826551
MC,16384,8,21660736,RTY Index,vega,1125.9514848704941,1128.2462808147527,0.03971930005354807,-2.294795944258567,-0.0020339494871646296
MC,16384,8,21660736,RTY Index,gamma,0.0006397962715516092,0.0005906533709811822,0.03971930005354807,4.9142900570427e-05,0.08320091441921637
MC,16384,9,21660737,SPX Index,price,639.714566315647,644.2866661564472,0.03775740001583472,-4.572099840800206,-0.0070963750779998265
MC,16384,9,21660737,SPX Index,delta,0.5954078368506731,0.5951256241492728,0.03775740001583472,0.0002822127014002751,0.00047420694043160354
MC,16384,9,21660737,SPX Index,vega,2798.881153379241,2829.6360448038345,0.03775740001583472,-30.754891424593552,-0.010868850600440258
MC,16384,9,21660737,SPX Index,gamma,0.0002597723657756749,0.0002810396349131103,0.03775740001583472,-2.1267269137435372e-05,-0.07567355808731614
MC,16384,9,21660737,NDX Index,price,3347.7983522852273,3367.4914742178444,0.03775740001583472,-19.693121932617032,-0.005848009440674556
MC,16384,9,21660737,NDX Index,delta,0.5992306369790679,0.6016489211760171,0.03775740001583472,-0.0024182841969492275,-0.004019427463149625
MC,16384,9,21660737,NDX Index,vega,10648.259098918972,10732.284898910899,0.03775740001583472,-84.02579999192676,-0.007829255445916611
MC,16384,9,21660737,NDX Index,gamma,5.51363074280244e-05,5.2107169399970926e-05,0.03775740001583472,3.029138028053472e-06,0.058132845497747616
MC,16384,9,21660737,RTY Index,price,294.9730963320232,292.88192219894063,0.03775740001583472,2.091174133082575,0.007139990469135683
MC,16384,9,21660737,RTY Index,delta,0.5882026698954921,0.5854387475048874,0.03775740001583472,0.002763922390604634,0.004721112844655981
MC,16384,9,21660737,RTY Index,vega,1138.3808136687496,1128.2462808147527,0.03775740001583472,10.134532853996916,0.008982553744097748
MC,16384,9,21660737,RTY Index,gamma,0.0005678884922185801,0.0005906533709811822,0.03775740001583472,-2.276487876260206e-05,-0.03854185869588025
MC,16384,10,21660738,SPX Index,price,635.0021135963764,644.2866661564472,0.04359369998564944,-9.284552560070779,-0.014410592439323093
MC,16384,10,21660738,SPX Index,delta,0.5906440779448009,0.5951256241492728,0.04359369998564944,-0.004481546204471942,-0.007530420507230344
MC,16384,10,21660738,SPX Index,vega,2776.769225588064,2829.6360448038345,0.04359369998564944,-52.86681921577065,-0.018683257627019542
MC,16384,10,21660738,SPX Index,gamma,0.0002631982017429244,0.0002810396349131103,0.04359369998564944,-1.784143317018586e-05,-0.06348369039015418
MC,16384,10,21660738,NDX Index,price,3340.793501310139,3367.4914742178444,0.04359369998564944,-26.697972907705207,-0.007928148626985388
MC,16384,10,21660738,NDX Index,delta,0.5999088001502578,0.6016489211760171,0.04359369998564944,-0.001740121025759267,-0.0028922532136481317
MC,16384,10,21660738,NDX Index,vega,10615.652098333301,10732.284898910899,0.04359369998564944,-116.63280057759766,-0.010867471528773284
MC,16384,10,21660738,NDX Index,gamma,4.971653692311845e-05,5.2107169399970926e-05,0.04359369998564944,-2.390632476852476e-06,-0.04587914685025685
MC,16384,10,21660738,RTY Index,price,287.29272258229275,292.88192219894063,0.04359369998564944,-5.589199616647875,-0.019083457164868645
MC,16384,10,21660738,RTY Index,delta,0.5802574537485938,0.5854387475048874,0.04359369998564944,-0.0051812937562936145,-0.008850274735616743
MC,16384,10,21660738,RTY Index,vega,1102.6871801623831,1128.2462808147527,0.04359369998564944,-25.55910065236958,-0.02265383107127312
MC,16384,10,21660738,RTY Index,gamma,0.0006484175566065426,0.0005906533709811822,0.04359369998564944,5.776418562536043e-05,0.09779709803298618
MC,16384,11,21660739,SPX Index,price,653.8646876814482,644.2866661564472,0.039359700051136315,9.578021525001077,0.01486608683389285
MC,16384,11,21660739,SPX Index,delta,0.5949293906759854,0.5951256241492728,0.039359700051136315,-0.00019623347328745488,-0.00032973453893531975
MC,16384,11,21660739,SPX Index,vega,2893.0925628908385,2829.6360448038345,0.039359700051136315,63.45651808700404,0.02242568198957304
MC,16384,11,21660739,SPX Index,gamma,0.00028777699932813343,0.0002810396349131103,0.039359700051136315,6.737364415023155e-06,0.023973004437990258
MC,16384,11,21660739,NDX Index,price,3408.507316331888,3367.4914742178444,0.039359700051136315,41.01584211404361,0.012179939408330712
MC,16384,11,21660739,NDX Index,delta,0.6044055613469597,0.6016489211760171,0.039359700051136315,0.0027566401709425703,0.004581808549667612
MC,16384,11,21660739,NDX Index,vega,10897.428323796354,10732.284898910899,0.039359700051136315,165.1434248854548,0.01538753643245283
MC,16384,11,21660739,NDX Index,gamma,5.549482339529127e-05,5.2107169399970926e-05,0.039359700051136315,3.387653995320342e-06,0.06501320325648378
MC,16384,11,21660739,RTY Index,price,295.28447129526614,292.88192219894063,0.039359700051136315,2.402549096325515,0.008203132095990476
MC,16384,11,21660739,RTY Index,delta,0.5852449875324024,0.5854387475048874,0.039359700051136315,-0.0001937599724850525,-0.00033096540553704114
MC,16384,11,21660739,RTY Index,vega,1142.1832878108287,1128.2462808147527,0.039359700051136315,13.93700699607598,0.012352805617946728
MC,16384,11,21660739,RTY Index,gamma,0.0005960192260464078,0.0005906533709811822,0.039359700051136315,5.365855065225561e-06,0.009084609229118433
MC,16384,12,21660740,SPX Index,price,648.8513418319062,644.2866661564472,0.04152919998159632,4.564675675459057,0.007084852000259543
MC,16384,12,21660740,SPX Index,delta,0.5942791155256751,0.5951256241492728,0.04152919998159632,-0.0008465086235976971,-0.001422403252771672
MC,16384,12,21660740,SPX Index,vega,2864.7698227216147,2829.6360448038345,0.04152919998159632,35.13377791778021,0.012416359334373643
MC,16384,12,21660740,SPX Index,gamma,0.0002884189526275535,0.0002810396349131103,0.04152919998159632,7.379317714443199e-06,0.02625721356606758
MC,16384,12,21660740,NDX Index,price,3375.040411713429,3367.4914742178444,0.04152919998159632,7.548937495584596,0.0022417094604041906
MC,16384,12,21660740,NDX Index,delta,0.5980433994048805,0.6016489211760171,0.04152919998159632,-0.0036055217711365994,-0.005992733709368318
MC,16384,12,21660740,NDX Index,vega,10806.778462111726,10732.284898910899,0.04152919998159632,74.49356320082734,0.006941072092522149
MC,16384,12,21660740,NDX Index,gamma,4.935714872392579e-05,5.2107169399970926e-05,0.04152919998159632,-2.7500206760451375e-06,-0.052776243801235384
MC,16384,12,21660740,RTY Index,price,296.1867072391142,292.88192219894063,0.04152919998159632,3.304785040173556,0.011283677105645236
MC,16384,12,21660740,RTY Index,delta,0.5878044852540917,0.5854387475048874,0.04152919998159632,0.002365737749204233,0.004040965445636964
MC,16384,12,21660740,RTY Index,vega,1145.8057328366335,1128.2462808147527,0.04152919998159632,17.559452021880816,0.015563492049980806
MC,16384,12,21660740,RTY Index,gamma,0.0006144203975881103,0.0005906533709811822,0.04152919998159632,2.376702660692809e-05,0.040238535450067364
MC,16384,13,21660741,SPX Index,price,642.9957403539861,644.2866661564472,0.041113800019957125,-1.2909258024610608,-0.002003651278649301
MC,16384,13,21660741,SPX Index,delta,0.592297524655466,0.5951256241492728,0.041113800019957125,-0.0028280994938068016,-0.00475210506663958
MC,16384,13,21660741,SPX Index,vega,2826.9807424357787,2829.6360448038345,0.041113800019957125,-2.6553023680558,-0.0009383900706706892
MC,16384,13,21660741,SPX Index,gamma,0.00027366278206977264,0.0002810396349131103,0.041113800019957125,-7.376852843337636e-06,-0.026248443019855034
MC,16384,13,21660741,NDX Index,price,3342.434029512542,3367.4914742178444,0.041113800019957125,-25.05744470530226,-0.0074409823743124
MC,16384,13,21660741,NDX Index,delta,0.5969007739538494,0.6016489211760171,0.041113800019957125,-0.0047481472221676535,-0.007891890195509128
MC,16384,13,21660741,NDX Index,vega,10670.647350413592,10732.284898910899,0.041113800019957125,-61.63754849730685,-0.005743189738054919
MC,16384,13,21660741,NDX Index,gamma,5.0936390852657824e-05,5.2107169399970926e-05,0.041113800019957125,-1.1707785473131024e-06,-0.0224686652680419
MC,16384,13,21660741,RTY Index,price,292.56478396920073,292.88192219894063,0.041113800019957125,-0.31713822973989636,-0.0010828194084456998
MC,16384,13,21660741,RTY Index,delta,0.5845364743996495,0.5854387475048874,0.041113800019957125,-0.0009022731052379385,-0.0015411913015381785
MC,16384,13,21660741,RTY Index,vega,1127.9759262329333,1128.2462808147527,0.041113800019957125,-0.27035458181944705,-0.00023962372969154656
MC,16384,13,21660741,RTY Index,gamma,0.0006054223340948533,0.0005906533709811822,0.041113800019957125,1.4768963113671136e-05,0.025004450730785156
MC,16384,14,21660742,SPX Index,price,658.7471748978259,644.2866661564472,0.04351609997684136,14.460508741378703,0.02244421544162047
MC,16384,14,21660742,SPX Index,delta,0.6002751736032761,0.5951256241492728,0.04351609997684136,0.005149549454003255,0.008652878056401105
MC,16384,14,21660742,SPX Index,vega,2915.914368214473,2829.6360448038345,0.04351609997684136,86.27832341063868,0.030490961397341105
MC,16384,14,21660742,SPX Index,gamma,0.00028644498393271667,0.0002810396349131103,0.04351609997684136,5.405349019606395e-06,0.01923340464514046
MC,16384,14,21660742,NDX Index,price,3417.192335691129,3367.4914742178444,0.04351609997684136,49.700861473284476,0.014759016274815758
MC,16384,14,21660742,NDX Index,delta,0.6026777086176538,0.6016489211760171,0.04351609997684136,0.0010287874416367027,0.0017099464578541525
MC,16384,14,21660742,NDX Index,vega,10983.229764243804,10732.284898910899,0.04351609997684136,250.94486533290547,0.02338224037999318
MC,16384,14,21660742,NDX Index,gamma,4.8426280577595134e-05,5.2107169399970926e-05,0.04351609997684136,-3.680888822375792e-06,-0.0706407364814149
MC,16384,14,21660742,RTY Index,price,298.15673312938713,292.88192219894063,0.04351609997684136,5.274810930446506,0.018010025647344597
MC,16384,14,21660742,RTY Index,delta,0.5901943992864617,0.5854387475048874,0.04351609997684136,0.004755651781574222,0.008123226899214627
MC,16384,14,21660742,RTY Index,vega,1153.124543635005,1128.2462808147527,0.04351609997684136,24.878262820252303,0.02205038318609541
MC,16384,14,21660742,RTY Index,gamma,0.000590624627817225,0.0005906533709811822,0.04351609997684136,-2.8743163957246562e-08,-4.8663336856097105e-05
MC,16384,15,21660743,SPX Index,price,636.9791572272829,644.2866661564472,0.04157359997043386,-7.307508929164214,-0.01134201484062653
MC,16384,15,21660743,SPX Index,delta,0.5968625648941666,0.5951256241492728,0.04157359997043386,0.0017369407448937224,0.0029186119273164634
MC,16384,15,21660743,SPX Index,vega,2775.8580417763255,2829.6360448038345,0.04157359997043386,-53.77800302750893,-0.019005272118392567
MC,16384,15,21660743,SPX Index,gamma,0.00029805458085064136,0.0002810396349131103,0.04157359997043386,1.7014945937531088e-05,0.06054286948811203
MC,16384,15,21660743,NDX Index,price,3356.917120173295,3367.4914742178444,0.04157359997043386,-10.574354044549182,-0.003140127933658763
MC,16384,15,21660743,NDX Index,delta,0.6021311818039153,0.6016489211760171,0.04157359997043386,0.00048226062789824553,0.000801564851068945
MC,16384,15,21660743,NDX Index,vega,10668.530730516175,10732.284898910899,0.04157359997043386,-63.75416839472382,-0.00594040961409751
MC,16384,15,21660743,NDX Index,gamma,4.823473696971054e-05,5.2107169399970926e-05,0.04157359997043386,-3.872432430260389e-06,-0.07431669144289671
MC,16384,15,21660743,RTY Index,price,287.6148042439365,292.88192219894063,0.04157359997043386,-5.267117955004153,-0.017983759173181242
MC,16384,15,21660743,RTY Index,delta,0.5858663520654985,0.5854387475048874,0.04157359997043386,0.00042760456061108343,0.0007304001698444356
MC,16384,15,21660743,RTY Index,vega,1095.4201434937484,1128.2462808147527,0.04157359997043386,-32.82613732100435,-0.029094833175341166
MC,16384,15,21660743,RTY Index,gamma,0.0005658044802716044,0.0005906533709811822,0.04157359997043386,-2.4848890709577767e-05,-0.04207017504750588
MC,65536,0,21860728,SPX Index,price,638.5533762327709,644.2866661564472,0.18322250002529472,-5.733289923676239,-0.008898663009555545
MC,65536,0,21860728,SPX Index,delta,0.5927611698458379,0.5951256241492728,0.18322250002529472,-0.002364454303434904,-0.003973033940211988
MC,65536,0,21860728,SPX Index,vega,2795.7147077166865,2829.6360448038345,0.18322250002529472,-33.921337087148004,-0.011987879907537583
MC,65536,0,21860728,SPX Index,gamma,0.0002775551511034713,0.0002810396349131103,0.18322250002529472,-3.4844838096389943e-06,-0.01239854944558372
