estimator,replication,asset,asset_index,active_asset,bump,bump_label,greek,estimate_reported
AC-raw-MC,12,asset_3,3,True,0.01,1.00% spot,Delta,12.460552088636474
AC-raw-MC,12,asset_3,3,True,0.01,1.00% spot,Gamma,-6.370625063925813
AC-raw-MC,13,asset_1,1,False,0.001,0.10% spot,Delta,2.1967672634226783
AC-raw-MC,13,asset_1,1,False,0.001,0.10% spot,Gamma,-29.290230178968812
AC-raw-MC,13,asset_1,1,False,0.0025,0.25% spot,Delta,1.4156944586501792
AC-raw-MC,13,asset_1,1,False,0.0025,0.25% spot,Gamma,-6.639118840566312
AC-raw-MC,13,asset_1,1,False,0.005,0.50% spot,Delta,2.0747246376769866
AC-raw-MC,13,asset_1,1,False,0.005,0.50% spot,Gamma,-6.736752941162907
AC-raw-MC,13,asset_1,1,False,0.01,1.00% spot,Delta,3.8443427109897073
AC-raw-MC,13,asset_1,1,False,0.01,1.00% spot,Gamma,-7.249331969294872
AC-raw-MC,13,asset_2,2,False,0.001,0.10% spot,Delta,8.176855924962254
AC-raw-MC,13,asset_2,2,False,0.001,0.10% spot,Gamma,-17.085967604398885
AC-raw-MC,13,asset_2,2,False,0.0025,0.25% spot,Delta,6.932021142356035
AC-raw-MC,13,asset_2,2,False,0.0025,0.25% spot,Gamma,-7.029655242952685
AC-raw-MC,13,asset_2,2,False,0.005,0.50% spot,Delta,6.809978516610336
AC-raw-MC,13,asset_2,2,False,0.005,0.50% spot,Gamma,-7.517825745935424
AC-raw-MC,13,asset_2,2,False,0.01,1.00% spot,Delta,7.212719181571161
AC-raw-MC,13,asset_2,2,False,0.01,1.00% spot,Gamma,-5.638369309451565
AC-raw-MC,13,asset_3,3,True,0.001,0.10% spot,Delta,16.59779710141585
AC-raw-MC,13,asset_3,3,True,0.001,0.10% spot,Gamma,-34.17193520879778
AC-raw-MC,13,asset_3,3,True,0.0025,0.25% spot,Delta,15.230919693063965
AC-raw-MC,13,asset_3,3,True,0.0025,0.25% spot,Gamma,-7.8107280477250915
AC-raw-MC,13,asset_3,3,True,0.005,0.50% spot,Delta,13.961676385308644
AC-raw-MC,13,asset_3,3,True,0.005,0.50% spot,Gamma,-5.6627778346007025
AC-raw-MC,13,asset_3,3,True,0.01,1.00% spot,Delta,12.802271440724448
AC-raw-MC,13,asset_3,3,True,0.01,1.00% spot,Gamma,-5.589552259153285
AC-raw-MC,14,asset_1,1,False,0.001,0.10% spot,Delta,1.5865541346941823
AC-raw-MC,14,asset_1,1,False,0.001,0.10% spot,Gamma,-12.204262574570635
AC-raw-MC,14,asset_1,1,False,0.0025,0.25% spot,Delta,2.00149906222957
AC-raw-MC,14,asset_1,1,False,0.0025,0.25% spot,Gamma,-6.639118840566312
AC-raw-MC,14,asset_1,1,False,0.005,0.50% spot,Delta,2.2455843137209754
AC-raw-MC,14,asset_1,1,False,0.005,0.50% spot,Gamma,-6.443850639373211
AC-raw-MC,14,asset_1,1,False,0.01,1.00% spot,Delta,4.112836487630259
AC-raw-MC,14,asset_1,1,False,0.01,1.00% spot,Gamma,-7.591051321382846
AC-raw-MC,14,asset_2,2,False,0.001,0.10% spot,Delta,8.787069053690786
AC-raw-MC,14,asset_2,2,False,0.001,0.10% spot,Gamma,-29.29023017896952
AC-raw-MC,14,asset_2,2,False,0.0025,0.25% spot,Delta,7.469008695637142
AC-raw-MC,14,asset_2,2,False,0.0025,0.25% spot,Gamma,-5.076973231021383
AC-raw-MC,14,asset_2,2,False,0.005,0.50% spot,Delta,6.980838192654321
AC-raw-MC,14,asset_2,2,False,0.005,0.50% spot,Gamma,-3.71009582266943
AC-raw-MC,14,asset_2,2,False,0.01,1.00% spot,Delta,7.115085080974597
AC-raw-MC,14,asset_2,2,False,0.01,1.00% spot,Gamma,-4.027406649608259
AC-raw-MC,14,asset_3,3,True,0.001,0.10% spot,Delta,14.76715771523029
AC-raw-MC,14,asset_3,3,True,0.001,0.10% spot,Gamma,-17.085967604398178
AC-raw-MC,14,asset_3,3,True,0.0025,0.25% spot,Delta,13.522322932624107
AC-raw-MC,14,asset_3,3,True,0.0025,0.25% spot,Gamma,-12.887701278746473
AC-raw-MC,14,asset_3,3,True,0.005,0.50% spot,Delta,13.156195055387
AC-raw-MC,14,asset_3,3,True,0.005,0.50% spot,Gamma,-7.713093947128526
AC-raw-MC,14,asset_3,3,True,0.01,1.00% spot,Delta,12.338509462890766
AC-raw-MC,14,asset_3,3,True,0.01,1.00% spot,Gamma,-5.491918158556724
AC-raw-MC,15,asset_1,1,False,0.001,0.10% spot,Delta,1.220426257457028
AC-raw-MC,15,asset_1,1,False,0.001,0.10% spot,Gamma,-9.763410059657218
AC-raw-MC,15,asset_1,1,False,0.0025,0.25% spot,Delta,1.3668774083518969
AC-raw-MC,15,asset_1,1,False,0.0025,0.25% spot,Gamma,-6.248582438180279
AC-raw-MC,15,asset_1,1,False,0.005,0.50% spot,Delta,2.147950213124403
AC-raw-MC,15,asset_1,1,False,0.005,0.50% spot,Gamma,-7.2249234441458166
AC-raw-MC,15,asset_1,1,False,0.01,1.00% spot,Delta,3.917568286437126
AC-raw-MC,15,asset_1,1,False,0.01,1.00% spot,Gamma,-7.493417220786303
AC-raw-MC,15,asset_2,2,False,0.001,0.10% spot,Delta,8.176855924962254
AC-raw-MC,15,asset_2,2,False,0.001,0.10% spot,Gamma,-12.204262574572052
AC-raw-MC,15,asset_2,2,False,0.0025,0.25% spot,Delta,7.127289343549164
AC-raw-MC,15,asset_2,2,False,0.0025,0.25% spot,Gamma,-4.68643682863535
AC-raw-MC,15,asset_2,2,False,0.005,0.50% spot,Delta,7.4934172207862835
AC-raw-MC,15,asset_2,2,False,0.005,0.50% spot,Gamma,-4.588802728038558
AC-raw-MC,15,asset_2,2,False,0.01,1.00% spot,Delta,7.407987382764287
AC-raw-MC,15,asset_2,2,False,0.01,1.00% spot,Gamma,-4.46676010229282
AC-raw-MC,15,asset_3,3,True,0.001,0.10% spot,Delta,13.058560954790474
AC-raw-MC,15,asset_3,3,True,0.001,0.10% spot,Gamma,7.322557544741671
AC-raw-MC,15,asset_3,3,True,0.0025,0.25% spot,Delta,13.180603580536136
AC-raw-MC,15,asset_3,3,True,0.0025,0.25% spot,Gamma,-4.686436828635293
AC-raw-MC,15,asset_3,3,True,0.005,0.50% spot,Delta,12.912109803895573
AC-raw-MC,15,asset_3,3,True,0.005,0.50% spot,Gamma,-2.6361207161073135
AC-raw-MC,15,asset_3,3,True,0.01,1.00% spot,Delta,12.326305200316192
AC-raw-MC,15,asset_3,3,True,0.01,1.00% spot,Gamma,-4.588802728038522
AC-raw-RQMC,0,asset_1,1,False,0.001,0.10% spot,Delta,1.3424688832027696
AC-raw-RQMC,0,asset_1,1,False,0.001,0.10% spot,Gamma,2.440852514914127
AC-raw-RQMC,0,asset_1,1,False,0.0025,0.25% spot,Delta,1.5621456095450128
AC-raw-RQMC,0,asset_1,1,False,0.0025,0.25% spot,Gamma,-2.343218414317789
AC-raw-RQMC,0,asset_1,1,False,0.005,0.50% spot,Delta,2.269992838870109
AC-raw-RQMC,0,asset_1,1,False,0.005,0.50% spot,Gamma,-5.955680136390471
AC-raw-RQMC,0,asset_1,1,False,0.01,1.00% spot,Delta,4.137245012779395
AC-raw-RQMC,0,asset_1,1,False,0.01,1.00% spot,Gamma,-7.4934172207863
AC-raw-RQMC,0,asset_2,2,False,0.001,0.10% spot,Delta,8.420941176453667
AC-raw-RQMC,0,asset_2,2,False,0.001,0.10% spot,Gamma,31.731082693882218
AC-raw-RQMC,0,asset_2,2,False,0.0025,0.25% spot,Delta,7.469008695637142
AC-raw-RQMC,0,asset_2,2,False,0.0025,0.25% spot,Gamma,-2.733754816704049
AC-raw-RQMC,0,asset_2,2,False,0.005,0.50% spot,Delta,7.713093947128548
AC-raw-RQMC,0,asset_2,2,False,0.005,0.50% spot,Gamma,-4.8817050298282245
AC-raw-RQMC,0,asset_2,2,False,0.01,1.00% spot,Delta,7.4934172207862835
AC-raw-RQMC,0,asset_2,2,False,0.01,1.00% spot,Gamma,-5.174607331617891
AC-raw-RQMC,0,asset_3,3,True,0.001,0.10% spot,Delta,13.30264620628185
AC-raw-RQMC,0,asset_3,3,True,0.001,0.10% spot,Gamma,-36.612787723711904
AC-raw-RQMC,0,asset_3,3,True,0.0025,0.25% spot,Delta,13.034152429641281
AC-raw-RQMC,0,asset_3,3,True,0.0025,0.25% spot,Gamma,-12.887701278746702
AC-raw-RQMC,0,asset_3,3,True,0.005,0.50% spot,Delta,13.229420630834415
AC-raw-RQMC,0,asset_3,3,True,0.005,0.50% spot,Gamma,-6.443850639373265
AC-raw-RQMC,0,asset_3,3,True,0.01,1.00% spot,Delta,12.497164876360188
AC-raw-RQMC,0,asset_3,3,True,0.01,1.00% spot,Gamma,-5.565143734004152
AC-raw-RQMC,1,asset_1,1,False,0.001,0.10% spot,Delta,1.2204262574570635
AC-raw-RQMC,1,asset_1,1,False,0.001,0.10% spot,Gamma,-4.881705029828254
AC-raw-RQMC,1,asset_1,1,False,0.0025,0.25% spot,Delta,1.6109626598433238
AC-raw-RQMC,1,asset_1,1,False,0.0025,0.25% spot,Gamma,-6.639118840566425
AC-raw-RQMC,1,asset_1,1,False,0.005,0.50% spot,Delta,2.318809889168406
AC-raw-RQMC,1,asset_1,1,False,0.005,0.50% spot,Gamma,-6.932021142356063
AC-raw-RQMC,1,asset_1,1,False,0.01,1.00% spot,Delta,4.015202387033695
AC-raw-RQMC,1,asset_1,1,False,0.01,1.00% spot,Gamma,-7.444600170488003
AC-raw-RQMC,1,asset_2,2,False,0.001,0.10% spot,Delta,7.688685421979429
AC-raw-RQMC,1,asset_2,2,False,0.001,0.10% spot,Gamma,-12.204262574572052
AC-raw-RQMC,1,asset_2,2,False,0.0025,0.25% spot,Delta,8.05481329921652
AC-raw-RQMC,1,asset_2,2,False,0.0025,0.25% spot,Gamma,-4.295900426248976
AC-raw-RQMC,1,asset_2,2,False,0.005,0.50% spot,Delta,7.688685421979411
AC-raw-RQMC,1,asset_2,2,False,0.005,0.50% spot,Gamma,-4.002998124459153
AC-raw-RQMC,1,asset_2,2,False,0.01,1.00% spot,Delta,7.407987382764288
AC-raw-RQMC,1,asset_2,2,False,0.01,1.00% spot,Gamma,-4.857296504679056
AC-raw-RQMC,1,asset_3,3,True,0.001,0.10% spot,Delta,14.401029837993207
AC-raw-RQMC,1,asset_3,3,True,0.001,0.10% spot,Gamma,0.0
AC-raw-RQMC,1,asset_3,3,True,0.0025,0.25% spot,Delta,13.571139982922404
AC-raw-RQMC,1,asset_3,3,True,0.0025,0.25% spot,Gamma,-3.1242912190903094
AC-raw-RQMC,1,asset_3,3,True,0.005,0.50% spot,Delta,13.278237681132701
AC-raw-RQMC,1,asset_3,3,True,0.005,0.50% spot,Gamma,-4.100632225055704
AC-raw-RQMC,1,asset_3,3,True,0.01,1.00% spot,Delta,12.460552088636474
AC-raw-RQMC,1,asset_3,3,True,0.01,1.00% spot,Gamma,-4.75966240408249
AC-raw-RQMC,2,asset_1,1,False,0.001,0.10% spot,Delta,1.098383631711357
AC-raw-RQMC,2,asset_1,1,False,0.001,0.10% spot,Gamma,-12.204262574570635
AC-raw-RQMC,2,asset_1,1,False,0.0025,0.25% spot,Delta,1.7574138107381572
AC-raw-RQMC,2,asset_1,1,False,0.0025,0.25% spot,Gamma,-9.372873657270134
AC-raw-RQMC,2,asset_1,1,False,0.005,0.50% spot,Delta,2.196767263422686
AC-raw-RQMC,2,asset_1,1,False,0.005,0.50% spot,Gamma,-7.224923444145758
AC-raw-RQMC,2,asset_1,1,False,0.01,1.00% spot,Delta,4.1982663256522486
AC-raw-RQMC,2,asset_1,1,False,0.01,1.00% spot,Gamma,-7.9571791986199685
AC-raw-RQMC,2,asset_2,2,False,0.001,0.10% spot,Delta,6.834387041759519
AC-raw-RQMC,2,asset_2,2,False,0.001,0.10% spot,Gamma,4.881705029827542
AC-raw-RQMC,2,asset_2,2,False,0.0025,0.25% spot,Delta,7.664276896830272
AC-raw-RQMC,2,asset_2,2,False,0.0025,0.25% spot,Gamma,-6.639118840566425
AC-raw-RQMC,2,asset_2,2,False,0.005,0.50% spot,Delta,7.22492344414573
AC-raw-RQMC,2,asset_2,2,False,0.005,0.50% spot,Gamma,-5.076973231021327
AC-raw-RQMC,2,asset_2,2,False,0.01,1.00% spot,Delta,7.35917033246601
AC-raw-RQMC,2,asset_2,2,False,0.01,1.00% spot,Gamma,-5.638369309451569
AC-raw-RQMC,2,asset_3,3,True,0.001,0.10% spot,Delta,11.960177323079115
AC-raw-RQMC,2,asset_3,3,True,0.001,0.10% spot,Gamma,-34.171935208798494
AC-raw-RQMC,2,asset_3,3,True,0.0025,0.25% spot,Delta,13.522322932624107
AC-raw-RQMC,2,asset_3,3,True,0.0025,0.25% spot,Gamma,-12.106628473973952
AC-raw-RQMC,2,asset_3,3,True,0.005,0.50% spot,Delta,13.449097357176687
AC-raw-RQMC,2,asset_3,3,True,0.005,0.50% spot,Gamma,-8.49416675190106
AC-raw-RQMC,2,asset_3,3,True,0.01,1.00% spot,Delta,12.509369138934753
AC-raw-RQMC,2,asset_3,3,True,0.01,1.00% spot,Gamma,-5.491918158556721
AC-raw-RQMC,3,asset_1,1,False,0.001,0.10% spot,Delta,1.586554134694147
AC-raw-RQMC,3,asset_1,1,False,0.001,0.10% spot,Gamma,-26.849377664054682
AC-raw-RQMC,3,asset_1,1,False,0.0025,0.25% spot,Delta,1.7085967604398604
AC-raw-RQMC,3,asset_1,1,False,0.0025,0.25% spot,Gamma,-8.982337254883987
AC-raw-RQMC,3,asset_1,1,False,0.005,0.50% spot,Delta,2.196767263422686
AC-raw-RQMC,3,asset_1,1,False,0.005,0.50% spot,Gamma,-7.224923444145758
AC-raw-RQMC,3,asset_1,1,False,0.01,1.00% spot,Delta,4.015202387033689
AC-raw-RQMC,3,asset_1,1,False,0.01,1.00% spot,Gamma,-7.639868371681132
AC-raw-RQMC,3,asset_2,2,False,0.001,0.10% spot,Delta,7.688685421979429
AC-raw-RQMC,3,asset_2,2,False,0.001,0.10% spot,Gamma,21.96767263422714
AC-raw-RQMC,3,asset_2,2,False,0.0025,0.25% spot,Delta,7.42019164533886
AC-raw-RQMC,3,asset_2,2,False,0.0025,0.25% spot,Gamma,0.0
AC-raw-RQMC,3,asset_2,2,False,0.005,0.50% spot,Delta,7.639868371681132
AC-raw-RQMC,3,asset_2,2,False,0.005,0.50% spot,Gamma,-4.784070929231631
AC-raw-RQMC,3,asset_2,2,False,0.01,1.00% spot,Delta,7.432395907913433
AC-raw-RQMC,3,asset_2,2,False,0.01,1.00% spot,Gamma,-5.150198806468739
AC-raw-RQMC,3,asset_3,3,True,0.001,0.10% spot,Delta,14.401029837993136
AC-raw-RQMC,3,asset_3,3,True,0.001,0.10% spot,Gamma,-9.76341005965651
AC-raw-RQMC,3,asset_3,3,True,0.0025,0.25% spot,Delta,14.059310485905199
AC-raw-RQMC,3,asset_3,3,True,0.0025,0.25% spot,Gamma,-9.37287365727002
AC-raw-RQMC,3,asset_3,3,True,0.005,0.50% spot,Delta,13.30264620628184
AC-raw-RQMC,3,asset_3,3,True,0.005,0.50% spot,Gamma,-6.541484739969774
AC-raw-RQMC,3,asset_3,3,True,0.01,1.00% spot,Delta,12.55818618923304
AC-raw-RQMC,3,asset_3,3,True,0.01,1.00% spot,Gamma,-5.2966499573635835
AC-raw-RQMC,4,asset_1,1,False,0.001,0.10% spot,Delta,1.9526820119312658
AC-raw-RQMC,4,asset_1,1,False,0.001,0.10% spot,Gamma,-7.105427357601002e-13
AC-raw-RQMC,4,asset_1,1,False,0.0025,0.25% spot,Delta,1.464511508948462
AC-raw-RQMC,4,asset_1,1,False,0.0025,0.25% spot,Gamma,-4.686436828635237
AC-raw-RQMC,4,asset_1,1,False,0.005,0.50% spot,Delta,2.3432184143175405
AC-raw-RQMC,4,asset_1,1,False,0.005,0.50% spot,Gamma,-7.224923444145789
AC-raw-RQMC,4,asset_1,1,False,0.01,1.00% spot,Delta,4.112836487630258
AC-raw-RQMC,4,asset_1,1,False,0.01,1.00% spot,Gamma,-7.639868371681139
AC-raw-RQMC,4,asset_2,2,False,0.001,0.10% spot,Delta,7.200514918996603
AC-raw-RQMC,4,asset_2,2,False,0.001,0.10% spot,Gamma,-2.4408525149155476
AC-raw-RQMC,4,asset_2,2,False,0.0025,0.25% spot,Delta,7.908362148321685
AC-raw-RQMC,4,asset_2,2,False,0.0025,0.25% spot,Gamma,-3.1242912190903094
AC-raw-RQMC,4,asset_2,2,False,0.005,0.50% spot,Delta,7.737502472277691
AC-raw-RQMC,4,asset_2,2,False,0.005,0.50% spot,Gamma,-5.17460733161792
AC-raw-RQMC,4,asset_2,2,False,0.01,1.00% spot,Delta,7.395783120189719
AC-raw-RQMC,4,asset_2,2,False,0.01,1.00% spot,Gamma,-5.272241432214456
AC-raw-RQMC,4,asset_3,3,True,0.001,0.10% spot,Delta,12.570390451807578
AC-raw-RQMC,4,asset_3,3,True,0.001,0.10% spot,Gamma,2.440852514913417
AC-raw-RQMC,4,asset_3,3,True,0.0025,0.25% spot,Delta,13.717591133817223
AC-raw-RQMC,4,asset_3,3,True,0.0025,0.25% spot,Gamma,-8.982337254883985
AC-raw-RQMC,4,asset_3,3,True,0.005,0.50% spot,Delta,13.497914407474966
AC-raw-RQMC,4,asset_3,3,True,0.005,0.50% spot,Gamma,-6.736752941162946
AC-raw-RQMC,4,asset_3,3,True,0.01,1.00% spot,Delta,12.545981926658467
AC-raw-RQMC,4,asset_3,3,True,0.01,1.00% spot,Gamma,-5.174607331617898
AC-raw-RQMC,5,asset_1,1,False,0.001,0.10% spot,Delta,1.4645115089484406
AC-raw-RQMC,5,asset_1,1,False,0.001,0.10% spot,Gamma,-19.5268201193123
AC-raw-RQMC,5,asset_1,1,False,0.0025,0.25% spot,Delta,1.7574138107381572
AC-raw-RQMC,5,asset_1,1,False,0.0025,0.25% spot,Gamma,-9.372873657270134
AC-raw-RQMC,5,asset_1,1,False,0.005,0.50% spot,Delta,2.2699928388701167
AC-raw-RQMC,5,asset_1,1,False,0.005,0.50% spot,Gamma,-7.322557544742296
AC-raw-RQMC,5,asset_1,1,False,0.01,1.00% spot,Delta,4.198266325652252
AC-raw-RQMC,5,asset_1,1,False,0.01,1.00% spot,Gamma,-7.859545098023398
AC-raw-RQMC,5,asset_2,2,False,0.001,0.10% spot,Delta,8.298898550707925
AC-raw-RQMC,5,asset_2,2,False,0.001,0.10% spot,Gamma,-14.64511508948405
AC-raw-RQMC,5,asset_2,2,False,0.0025,0.25% spot,Delta,7.566642796233708
AC-raw-RQMC,5,asset_2,2,False,0.0025,0.25% spot,Gamma,-8.201264450111466
AC-raw-RQMC,5,asset_2,2,False,0.005,0.50% spot,Delta,7.615459846531986
AC-raw-RQMC,5,asset_2,2,False,0.005,0.50% spot,Gamma,-5.858046035793833
AC-raw-RQMC,5,asset_2,2,False,0.01,1.00% spot,Delta,7.298149019593155
AC-raw-RQMC,5,asset_2,2,False,0.01,1.00% spot,Gamma,-5.321058482512728
AC-raw-RQMC,5,asset_3,3,True,0.001,0.10% spot,Delta,13.180603580536145
AC-raw-RQMC,5,asset_3,3,True,0.001,0.10% spot,Gamma,4.881705029828255
AC-raw-RQMC,5,asset_3,3,True,0.0025,0.25% spot,Delta,14.059310485905199
AC-raw-RQMC,5,asset_3,3,True,0.0025,0.25% spot,Gamma,-7.029655242952457
AC-raw-RQMC,5,asset_3,3,True,0.005,0.50% spot,Delta,13.278237681132701
AC-raw-RQMC,5,asset_3,3,True,0.005,0.50% spot,Gamma,-5.467509633407558
AC-raw-RQMC,5,asset_3,3,True,0.01,1.00% spot,Delta,12.570390451807604
AC-raw-RQMC,5,asset_3,3,True,0.01,1.00% spot,Gamma,-5.125790281319609
AC-raw-RQMC,6,asset_1,1,False,0.001,0.10% spot,Delta,1.0983836317113214
AC-raw-RQMC,6,asset_1,1,False,0.001,0.10% spot,Gamma,-7.3225575447430895
AC-raw-RQMC,6,asset_1,1,False,0.0025,0.25% spot,Delta,1.562145609545027
AC-raw-RQMC,6,asset_1,1,False,0.0025,0.25% spot,Gamma,-6.248582438180279
AC-raw-RQMC,6,asset_1,1,False,0.005,0.50% spot,Delta,2.3920354646158155
AC-raw-RQMC,6,asset_1,1,False,0.005,0.50% spot,Gamma,-7.2249234441458166
AC-raw-RQMC,6,asset_1,1,False,0.01,1.00% spot,Delta,4.149449275353966
AC-raw-RQMC,6,asset_1,1,False,0.01,1.00% spot,Gamma,-7.713093947128571
AC-raw-RQMC,6,asset_2,2,False,0.001,0.10% spot,Delta,6.590301790268072
AC-raw-RQMC,6,asset_2,2,False,0.001,0.10% spot,Gamma,-9.763410059657927
AC-raw-RQMC,6,asset_2,2,False,0.0025,0.25% spot,Delta,7.810728047725107
AC-raw-RQMC,6,asset_2,2,False,0.0025,0.25% spot,Gamma,-7.029655242952798
AC-raw-RQMC,6,asset_2,2,False,0.005,0.50% spot,Delta,7.493417220786276
AC-raw-RQMC,6,asset_2,2,False,0.005,0.50% spot,Gamma,-5.95568013639044
AC-raw-RQMC,6,asset_2,2,False,0.01,1.00% spot,Delta,7.42019164533886
AC-raw-RQMC,6,asset_2,2,False,0.01,1.00% spot,Gamma,-5.418692583109304
AC-raw-RQMC,6,asset_3,3,True,0.001,0.10% spot,Delta,14.034901960756052
AC-raw-RQMC,6,asset_3,3,True,0.001,0.10% spot,Gamma,-17.0859676043996
AC-raw-RQMC,6,asset_3,3,True,0.0025,0.25% spot,Delta,12.936518329044702
AC-raw-RQMC,6,asset_3,3,True,0.0025,0.25% spot,Gamma,-11.325555669201547
AC-raw-RQMC,6,asset_3,3,True,0.005,0.50% spot,Delta,13.351463256580118
AC-raw-RQMC,6,asset_3,3,True,0.005,0.50% spot,Gamma,-6.932021142356076
AC-raw-RQMC,6,asset_3,3,True,0.01,1.00% spot,Delta,12.680228814978744
AC-raw-RQMC,6,asset_3,3,True,0.01,1.00% spot,Gamma,-5.5407352088550175
AC-raw-RQMC,7,asset_1,1,False,0.001,0.10% spot,Delta,1.708596760439853
AC-raw-RQMC,7,asset_1,1,False,0.001,0.10% spot,Gamma,-4.8817050298289635
AC-raw-RQMC,7,asset_1,1,False,0.0025,0.25% spot,Delta,1.562145609545027
AC-raw-RQMC,7,asset_1,1,False,0.0025,0.25% spot,Gamma,-6.248582438180279
AC-raw-RQMC,7,asset_1,1,False,0.005,0.50% spot,Delta,2.2944013640192575
AC-raw-RQMC,7,asset_1,1,False,0.005,0.50% spot,Gamma,-6.834387041759528
AC-raw-RQMC,7,asset_1,1,False,0.01,1.00% spot,Delta,4.112836487630258
AC-raw-RQMC,7,asset_1,1,False,0.01,1.00% spot,Gamma,-7.639868371681139
AC-raw-RQMC,7,asset_2,2,False,0.001,0.10% spot,Delta,8.054813299216548
AC-raw-RQMC,7,asset_2,2,False,0.001,0.10% spot,Gamma,-34.17193520879919
AC-raw-RQMC,7,asset_2,2,False,0.0025,0.25% spot,Delta,7.90836214832167
AC-raw-RQMC,7,asset_2,2,False,0.0025,0.25% spot,Gamma,-10.15394646204288
AC-raw-RQMC,7,asset_2,2,False,0.005,0.50% spot,Delta,7.542234271084559
AC-raw-RQMC,7,asset_2,2,False,0.005,0.50% spot,Gamma,-7.127289343549221
AC-raw-RQMC,7,asset_2,2,False,0.01,1.00% spot,Delta,7.334761807316866
AC-raw-RQMC,7,asset_2,2,False,0.01,1.00% spot,Gamma,-5.7360034100481405
AC-raw-RQMC,7,asset_3,3,True,0.001,0.10% spot,Delta,13.912859335010346
AC-raw-RQMC,7,asset_3,3,True,0.001,0.10% spot,Gamma,-34.171935208798494
AC-raw-RQMC,7,asset_3,3,True,0.0025,0.25% spot,Delta,13.375871781729273
AC-raw-RQMC,7,asset_3,3,True,0.0025,0.25% spot,Gamma,-6.248582438180391
AC-raw-RQMC,7,asset_3,3,True,0.005,0.50% spot,Delta,13.131786530237854
AC-raw-RQMC,7,asset_3,3,True,0.005,0.50% spot,Gamma,-5.272241432214485
AC-raw-RQMC,7,asset_3,3,True,0.01,1.00% spot,Delta,12.582594714382179
AC-raw-RQMC,7,asset_3,3,True,0.01,1.00% spot,Gamma,-4.8572965046790655
AC-raw-RQMC,8,asset_1,1,False,0.001,0.10% spot,Delta,1.2204262574570635
AC-raw-RQMC,8,asset_1,1,False,0.001,0.10% spot,Gamma,0.0
AC-raw-RQMC,8,asset_1,1,False,0.0025,0.25% spot,Delta,1.7085967604398604
AC-raw-RQMC,8,asset_1,1,False,0.0025,0.25% spot,Gamma,-4.295900426249092
AC-raw-RQMC,8,asset_1,1,False,0.005,0.50% spot,Delta,2.196767263422686
AC-raw-RQMC,8,asset_1,1,False,0.005,0.50% spot,Gamma,-6.443850639373296
AC-raw-RQMC,8,asset_1,1,False,0.01,1.00% spot,Delta,4.234879113375959
AC-raw-RQMC,8,asset_1,1,False,0.01,1.00% spot,Gamma,-7.883953623172557
AC-raw-RQMC,8,asset_2,2,False,0.001,0.10% spot,Delta,7.200514918996603
AC-raw-RQMC,8,asset_2,2,False,0.001,0.10% spot,Gamma,-21.967672634228563
AC-raw-RQMC,8,asset_2,2,False,0.0025,0.25% spot,Delta,7.273740494444013
AC-raw-RQMC,8,asset_2,2,False,0.0025,0.25% spot,Gamma,-9.763410059656733
AC-raw-RQMC,8,asset_2,2,False,0.005,0.50% spot,Delta,7.615459846531986
AC-raw-RQMC,8,asset_2,2,False,0.005,0.50% spot,Gamma,-5.66277783460076
AC-raw-RQMC,8,asset_2,2,False,0.01,1.00% spot,Delta,7.2371277067203055
AC-raw-RQMC,8,asset_2,2,False,0.01,1.00% spot,Gamma,-5.443101108258452
AC-raw-RQMC,8,asset_3,3,True,0.001,0.10% spot,Delta,13.5467314577733
AC-raw-RQMC,8,asset_3,3,True,0.001,0.10% spot,Gamma,-2.440852514914838
AC-raw-RQMC,8,asset_3,3,True,0.0025,0.25% spot,Delta,13.815225234413816
AC-raw-RQMC,8,asset_3,3,True,0.0025,0.25% spot,Gamma,-5.0769732310216105
AC-raw-RQMC,8,asset_3,3,True,0.005,0.50% spot,Delta,13.546731457773253
AC-raw-RQMC,8,asset_3,3,True,0.005,0.50% spot,Gamma,-5.76041193519731
AC-raw-RQMC,8,asset_3,3,True,0.01,1.00% spot,Delta,12.607003239531322
AC-raw-RQMC,8,asset_3,3,True,0.01,1.00% spot,Gamma,-5.247832907065315
AC-raw-RQMC,9,asset_1,1,False,0.001,0.10% spot,Delta,1.7085967604398886
AC-raw-RQMC,9,asset_1,1,False,0.001,0.10% spot,Gamma,-9.763410059656508
AC-raw-RQMC,9,asset_1,1,False,0.0025,0.25% spot,Delta,1.7085967604398746
AC-raw-RQMC,9,asset_1,1,False,0.0025,0.25% spot,Gamma,-6.63911884056654
AC-raw-RQMC,9,asset_1,1,False,0.005,0.50% spot,Delta,2.2455843137209754
AC-raw-RQMC,9,asset_1,1,False,0.005,0.50% spot,Gamma,-6.834387041759528
AC-raw-RQMC,9,asset_1,1,False,0.01,1.00% spot,Delta,4.222674850801392
AC-raw-RQMC,9,asset_1,1,False,0.01,1.00% spot,Gamma,-7.908362148321691
AC-raw-RQMC,9,asset_2,2,False,0.001,0.10% spot,Delta,7.932770673470841
AC-raw-RQMC,9,asset_2,2,False,0.001,0.10% spot,Gamma,12.20426257456921
AC-raw-RQMC,9,asset_2,2,False,0.0025,0.25% spot,Delta,7.761910997426837
AC-raw-RQMC,9,asset_2,2,False,0.0025,0.25% spot,Gamma,-1.9526820119315287
AC-raw-RQMC,9,asset_2,2,False,0.005,0.50% spot,Delta,7.395783120189716
AC-raw-RQMC,9,asset_2,2,False,0.005,0.50% spot,Gamma,-4.979339130424805
